objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,196.3400684,0.288978951,19.18453,18.11502,17.76603,17.48013,17.41267,745,301,4,251,3.31134E+17,GALAXY,0.0835517,294,51986,435
1.23765E+18,196.4955936,0.218685158,19.12541,17.86209,17.32662,16.98217,16.81734,745,301,4,252,3.31136E+17,GALAXY,0.08979361,294,51986,440
1.23765E+18,196.5167091,0.347064043,19.53066,17.6087,16.74273,16.33952,16.04812,745,301,4,252,3.31132E+17,GALAXY,0.0895499,294,51986,428
1.23765E+18,196.6615314,0.308653601,19.2253,18.33735,18.1373,18.01203,18.00079,745,301,4,253,8.39485E+18,STAR,-2.24E-05,7456,56727,513
1.23765E+18,196.6826065,0.25893928,17.50199,16.51457,16.38553,16.3608,16.3917,745,301,4,253,3.26633E+18,STAR,0.000262106,2901,54652,357
1.23765E+18,196.713403,0.298453193,17.59857,16.60174,16.56716,16.57754,16.63713,745,301,4,253,8.39486E+18,STAR,6.29E-05,7456,56727,532
1.23765E+18,196.6080014,0.317254934,19.34187,17.26272,16.29639,15.86164,15.56006,745,301,4,253,4.56127E+18,GALAXY,0.09070113,4051,55337,910
1.23765E+18,196.6221793,0.316985389,18.70885,16.77277,15.8551,15.41105,15.08377,745,301,4,253,4.56236E+18,GALAXY,0.0913142,4052,55600,772
1.23765E+18,196.7643215,0.230252867,16.5718,15.64367,15.33654,15.22739,15.20843,745,301,4,254,3.26633E+18,STAR,-6.21E-05,2901,54652,342
1.23765E+18,196.9004616,0.240209873,19.06599,17.92032,17.41504,17.18325,17.06621,745,301,4,255,8.39486E+18,STAR,0.000210615,7456,56727,531
1.23765E+18,225.4706693,0.453889628,18.48222,17.49325,17.08255,16.89532,16.82697,752,301,5,547,3.73139E+18,STAR,0.000241502,3314,54970,569
1.23765E+18,225.4760957,0.626574672,17.13654,16.03048,15.62024,15.47803,15.39691,752,301,5,547,3.73141E+18,STAR,3.04E-05,3314,54970,631
1.23765E+18,225.5208151,0.524943118,19.40716,17.78006,16.91992,16.72598,16.48121,752,301,5,547,3.7314E+18,STAR,-0.000251273,3314,54970,606
1.23765E+18,225.6903692,0.485676085,17.33077,16.34117,15.90429,15.72185,15.63862,752,301,5,549,3.7314E+18,STAR,-0.000263366,3314,54970,610
1.23765E+18,225.8014254,0.468648029,18.43803,17.08073,16.50616,16.17469,15.96114,752,301,5,549,3.49158E+17,GALAXY,0.04064452,310,51990,471
1.23765E+18,225.8862418,0.466173901,19.5495,18.2529,18.31471,18.40305,18.45414,752,301,5,550,6.06885E+17,STAR,-0.000446146,539,52017,89
1.23765E+18,225.9500212,0.524343303,19.48856,18.49235,17.13396,17.68793,17.43866,752,301,5,550,3.50254E+17,STAR,3.68E-05,311,51665,359
1.23765E+18,225.9595417,0.565469212,19.26589,18.15041,17.8896,17.74546,17.71285,752,301,5,550,3.49163E+17,GALAXY,0.02251297,310,51990,489
1.23765E+18,225.9818979,0.432124811,16.87993,16.60884,16.604,16.73685,16.66611,752,301,5,551,3.50252E+17,GALAXY,0.005289246,311,51665,352
1.23765E+18,225.9842817,0.429599978,17.37293,16.67231,16.44412,16.50912,16.48517,752,301,5,551,3.49163E+17,GALAXY,0.005270182,310,51990,487
1.23765E+18,226.0239445,0.484505357,17.89899,16.67984,16.2214,16.03861,15.96606,752,301,5,551,3.49166E+17,STAR,-0.00012438,310,51990,500
1.23765E+18,226.0955025,0.458823588,18.90936,17.97646,17.71487,17.5854,17.57275,752,301,5,551,6.06884E+17,STAR,-0.000226742,539,52017,86
1.23765E+18,226.1008414,0.461937042,18.99492,17.79404,17.16438,16.80595,16.59802,752,301,5,551,3.49162E+17,GALAXY,0.0969395,310,51990,485
1.23765E+18,226.132,0.542542736,19.34161,18.36409,18.35733,17.93534,17.87378,752,301,5,552,3.49163E+17,STAR,0.000268531,310,51990,486
1.23765E+18,226.1675713,0.604517705,17.60564,15.6884,14.79852,14.34542,14.01396,752,301,5,552,3.49164E+17,GALAXY,0.04017343,310,51990,490
1.23765E+18,226.1384559,0.616784939,19.15754,17.41416,16.56482,16.18512,15.89214,752,301,5,552,6.06884E+17,GALAXY,0.04040727,539,52017,87
1.23765E+18,226.3196589,0.571886771,18.6517,17.42096,16.94758,16.77098,16.68664,752,301,5,553,3.49171E+17,STAR,0.00028151,310,51990,515
1.23765E+18,226.511352,0.604137268,19.079,17.9182,17.45819,17.26698,17.19474,752,301,5,554,3.50249E+17,STAR,1.23E-05,311,51665,341
1.23765E+18,226.621828,0.595329065,18.96363,18.67637,18.47234,18.41949,17.96547,752,301,5,555,3.49178E+17,QSO,0.3698131,310,51990,542
1.23765E+18,226.6998469,0.507773329,17.70096,15.78726,14.89818,14.48576,14.14392,752,301,5,555,3.4918E+17,GALAXY,0.03511012,310,51990,549
1.23765E+18,226.7005224,0.454564824,19.38032,19.1054,18.53906,17.78223,17.28659,752,301,5,555,3.5025E+17,STAR,-5.96E-05,311,51665,345
1.23765E+18,226.6639954,0.537806916,19.33928,17.86101,17.04922,16.61506,16.28878,752,301,5,555,3.4918E+17,GALAXY,0.09219278,310,51990,548
1.23765E+18,226.8317316,0.595372831,18.82345,17.2439,16.36413,15.88445,15.51134,752,301,5,556,3.49191E+17,GALAXY,0.07223801,310,51990,590
1.23765E+18,226.8483815,0.54636845,19.26516,17.99321,17.47414,17.14265,16.93251,752,301,5,556,3.4919E+17,GALAXY,0.06389839,310,51990,585
1.23765E+18,226.943124,0.495101943,18.89091,17.70877,17.08739,16.63596,16.4144,752,301,5,557,3.49194E+17,GALAXY,0.078319,310,51990,600
1.23765E+18,227.1694127,0.503009615,19.18798,18.13364,17.75528,17.61068,17.55723,752,301,5,558,3.49201E+17,STAR,-6.89E-05,310,51990,626
1.23765E+18,227.0576796,0.51457871,19.11118,17.97169,17.52744,17.27083,17.17729,752,301,5,558,3.49201E+17,GALAXY,0.0352582,310,51990,625
1.23765E+18,227.1815312,0.571998396,19.42328,17.38028,16.37687,15.93596,15.58416,752,301,5,559,3.492E+17,GALAXY,0.09004497,310,51990,621
1.23765E+18,227.3727629,0.448007561,19.20103,17.75733,16.96925,16.56822,16.26453,752,301,5,560,3.50261E+17,GALAXY,0.09493727,311,51665,385
1.23765E+18,227.3786477,0.513283419,18.73026,17.37945,16.62684,16.22299,15.92939,752,301,5,560,3.50262E+17,GALAXY,0.09548915,311,51665,390
1.23765E+18,227.3794229,0.556870842,19.24236,18.18596,17.61742,17.20611,17.01726,752,301,5,560,3.50261E+17,GALAXY,0.05858022,311,51665,387
1.23765E+18,227.397133,0.505444296,19.5403,17.54965,16.58414,16.16101,15.81551,752,301,5,560,3.50264E+17,GALAXY,0.09463031,311,51665,397
1.23765E+18,227.4838199,0.516285131,19.06376,17.60402,16.85892,16.4708,16.21223,752,301,5,561,3.50271E+17,GALAXY,0.0879248,311,51665,423
1.23765E+18,227.6718929,0.444198218,18.17485,16.16745,15.19847,14.7566,14.40484,752,301,5,562,3.50282E+17,GALAXY,0.07252388,311,51665,462
1.23765E+18,227.6745266,0.461569075,18.33101,16.86031,16.08617,15.68345,15.38158,752,301,5,562,3.50286E+17,GALAXY,0.07254209,311,51665,476
1.23765E+18,227.963761,0.455911145,19.05,17.5862,16.81732,16.80353,16.68037,752,301,5,564,3.5029E+17,STAR,-0.000394693,311,51665,491
1.23765E+18,228.0093342,0.477261568,19.44932,18.11353,17.47403,17.06372,16.78604,752,301,5,564,3.50295E+17,GALAXY,0.04933764,311,51665,508
1.23765E+18,228.1589932,0.520173889,19.35118,17.48843,16.39488,15.94884,15.59169,752,301,5,565,3.50293E+17,GALAXY,0.1380527,311,51665,501
1.23765E+18,228.1719997,0.561093213,19.43566,17.51004,16.51138,16.06897,15.69386,752,301,5,565,3.50306E+17,GALAXY,0.09167954,311,51665,550
1.23765E+18,228.1817468,0.50717519,18.68642,17.16112,16.17371,15.71859,15.34876,752,301,5,565,3.50308E+17,GALAXY,0.1373313,311,51665,556
1.23765E+18,228.2408551,0.550083978,18.61315,17.45258,16.97596,16.78189,16.71016,752,301,5,566,3.51375E+17,STAR,-0.000239642,312,51689,341
1.23765E+18,228.2473253,0.431336464,19.16253,17.2394,16.24816,15.82092,15.46671,752,301,5,566,3.50304E+17,GALAXY,0.09259003,311,51665,543
1.23765E+18,228.4168812,0.501926245,19.30239,17.90054,17.11262,16.66364,16.33702,752,301,5,567,3.50316E+17,GALAXY,0.1213931,311,51665,586
1.23765E+18,228.5477739,0.539264106,18.36191,17.01026,16.28012,15.86637,15.55808,752,301,5,568,3.50326E+17,GALAXY,0,311,51665,622
1.23765E+18,228.6928392,0.490254797,19.0045,18.01168,17.53749,17.18568,17.02963,752,301,5,569,3.50327E+17,GALAXY,0.09100856,311,51665,625
1.23765E+18,228.8608145,0.535865657,19.19761,18.24229,17.93452,17.83335,17.78194,752,301,5,570,3.32372E+18,STAR,-0.000240267,2952,54559,241
1.23765E+18,228.970343,0.47420486,19.29148,17.93668,17.16398,16.72054,16.40235,752,301,5,570,3.51386E+17,GALAXY,0.1028107,312,51689,384
1.23765E+18,229.0423658,0.461387192,18.76488,16.75557,15.72566,15.272,14.89623,752,301,5,571,4.51959E+18,GALAXY,0.1041638,4014,55630,846
1.23765E+18,229.1766459,0.524622801,18.57402,17.02862,17.23617,16.02324,15.75955,752,301,5,572,3.51413E+17,STAR,7.07E-05,312,51689,481
1.23765E+18,150.2811756,0.408494885,18.37057,17.37423,17.0055,16.85887,16.80087,756,301,4,230,3.21121E+18,STAR,-0.000169658,2852,54468,508
1.23765E+18,150.2994953,0.329344572,16.40321,15.30992,14.76459,14.44112,14.18412,756,301,4,230,3.01905E+17,GALAXY,0.03448851,268,51633,596
1.23765E+18,150.3402334,0.248781731,17.50174,16.63681,16.38136,16.26399,16.24027,756,301,4,230,3.21121E+18,STAR,0.000687958,2852,54468,518
1.23765E+18,150.1952235,0.244655306,18.99793,17.98879,17.67329,17.42834,17.35325,756,301,4,230,3.01901E+17,GALAXY,0.06573609,268,51633,583
1.23765E+18,150.2407621,0.3759385,18.41656,16.56373,15.71462,15.29309,14.9937,756,301,4,230,3.01901E+17,GALAXY,0.0450113,268,51633,582
1.23765E+18,150.247921,0.306692913,18.82732,17.75511,17.38534,17.10863,16.95858,756,301,4,230,3.01904E+17,GALAXY,0.04573169,268,51633,593
1.23765E+18,150.2571696,0.214620296,18.24725,17.01657,16.38094,15.97644,15.68783,756,301,4,230,3.01905E+17,GALAXY,0.09174398,268,51633,595
1.23765E+18,150.2983714,0.225689877,16.31679,14.43822,13.60812,13.18927,12.87464,756,301,4,230,3.01904E+17,GALAXY,0.03264382,268,51633,591
1.23765E+18,150.2983711,0.252925015,19.39182,17.86246,17.0881,16.66994,16.33479,756,301,4,230,3.01904E+17,GALAXY,0.1046337,268,51633,594
1.23765E+18,150.3879915,0.33270749,18.98477,17.67358,17.1524,16.93675,16.83978,756,301,4,231,3.21121E+18,STAR,0.000132143,2852,54468,509
1.23765E+18,150.4565705,0.326212306,17.74981,16.3706,15.79374,15.55993,15.43938,756,301,4,231,3.2112E+18,STAR,0.000726375,2852,54468,503
1.23765E+18,150.3737376,0.257196537,18.02533,16.21547,15.3897,14.99442,14.66485,756,301,4,231,3.01915E+17,GALAXY,0.03367543,268,51633,631
1.23765E+18,150.4853635,0.301327016,19.47393,18.52681,18.06553,17.89397,17.80569,756,301,4,231,3.22809E+18,STAR,0.000241763,2867,54479,505
1.23765E+18,150.4937838,0.228720669,16.67769,15.71488,15.42377,15.31572,15.28782,756,301,4,232,3.21121E+18,STAR,0.000739175,2852,54468,504
1.23765E+18,150.4996433,0.362694069,18.98954,17.9579,17.60297,17.46679,17.42479,756,301,4,232,3.02963E+17,STAR,0.000432986,269,51910,349
1.23765E+18,150.5146889,0.337947794,17.92968,16.7246,16.17758,15.95619,15.85291,756,301,4,232,3.21121E+18,STAR,0.000258686,2852,54468,513
1.23765E+18,150.6200663,0.33323641,17.80942,16.91912,16.53034,16.2816,16.08997,756,301,4,232,3.02961E+17,GALAXY,0.03270039,269,51910,343
1.23765E+18,150.6284488,0.307300253,16.89136,15.26652,14.54051,14.14228,14.03142,756,301,4,232,3.02966E+17,GALAXY,0.03367684,269,51910,358
1.23765E+18,150.5026042,0.330810163,18.51634,17.22942,16.62367,16.30447,16.00748,756,301,4,232,3.01914E+17,GALAXY,0.0324094,268,51633,629
1.23765E+18,150.5285319,0.257711571,18.86359,17.63915,17.2496,16.99328,16.77546,756,301,4,232,3.01915E+17,GALAXY,0.04574162,268,51633,634
1.23765E+18,150.597458,0.254338737,18.57545,17.69762,17.42867,17.19116,17.09629,756,301,4,232,3.02965E+17,GALAXY,0.04373935,269,51910,356
1.23765E+18,150.6322888,0.261138201,18.69638,17.5135,17.03326,16.73913,16.56244,756,301,4,232,3.02964E+17,GALAXY,0.04374476,269,51910,354
1.23765E+18,150.6585509,0.301703275,18.36133,16.78701,16.233,16.03458,15.96702,756,301,4,233,3.21122E+18,STAR,7.71E-05,2852,54468,543
1.23765E+18,150.6694898,0.339500725,18.52627,17.55884,17.26837,17.15855,17.14781,756,301,4,233,3.21122E+18,STAR,0.000717076,2852,54468,557
1.23765E+18,150.6952378,0.35110554,18.23089,18.00649,17.94285,17.84927,17.67285,756,301,4,233,3.02973E+17,QSO,2.167938,269,51910,386
1.23765E+18,150.7779198,0.320391313,18.22859,16.2122,15.3414,14.91876,14.58739,756,301,4,233,3.02973E+17,GALAXY,0.04526117,269,51910,387
1.23765E+18,150.816227,0.226406887,17.26762,16.29805,15.98677,15.8453,15.79901,756,301,4,234,3.21122E+18,STAR,0.000580009,2852,54468,552
1.23765E+18,150.8278021,0.293503514,17.9831,16.54539,15.99986,15.83649,15.77477,756,301,4,234,3.21122E+18,STAR,0.000140346,2852,54468,546
1.23765E+18,150.8320822,0.414968017,18.00937,16.82348,16.32371,16.12589,16.0139,756,301,4,234,3.21122E+18,STAR,0.000984717,2852,54468,542
1.23765E+18,150.9342178,0.338645356,19.14637,17.78057,17.22375,17.00658,16.88385,756,301,4,234,3.22812E+18,STAR,-5.92E-05,2867,54479,590
1.23765E+18,150.9033792,0.374155734,19.33632,17.8272,17.1501,16.77264,16.48867,756,301,4,234,3.02976E+17,GALAXY,0.04390857,269,51910,397
1.23765E+18,150.9149558,0.390935849,17.85039,16.6628,16.14396,15.81526,15.60259,756,301,4,234,3.02984E+17,GALAXY,0.04454955,269,51910,427
1.23765E+18,150.9640703,0.339034585,18.73226,17.57862,17.17062,17.02535,16.97343,756,301,4,235,3.02983E+17,STAR,-0.000121439,269,51910,422
1.23765E+18,151.0119298,0.343697172,19.00329,17.36013,16.67788,16.41988,16.27547,756,301,4,235,3.22812E+18,STAR,-8.14E-05,2867,54479,586
1.23765E+18,151.0139305,0.22036509,17.55287,16.21224,15.66699,15.45332,15.32904,756,301,4,235,3.21123E+18,STAR,0.000146674,2852,54468,595
1.23765E+18,151.0254429,0.2785686,17.61469,16.27022,15.74732,15.5555,15.45674,756,301,4,235,3.21123E+18,STAR,0.000437926,2852,54468,597
1.23765E+18,151.0536743,0.21599593,19.35823,18.87784,18.73177,18.62051,18.30847,756,301,4,235,4.31128E+18,QSO,2.239872,3829,55300,770
1.23765E+18,151.0887382,0.29935426,18.42869,16.93047,16.39943,16.21922,16.1305,756,301,4,235,3.21123E+18,STAR,0.000388954,2852,54468,583
1.23765E+18,150.9568542,0.382816797,19.35593,18.02826,17.45019,17.09075,16.89256,756,301,4,235,3.02985E+17,GALAXY,0.09258463,269,51910,428
1.23765E+18,151.0454941,0.245376703,19.19406,17.34206,16.40317,15.97786,15.63373,756,301,4,235,3.02986E+17,GALAXY,0.0882312,269,51910,433
1.23765E+18,151.0585626,0.26285152,19.27164,17.72126,16.88318,16.38929,16.03131,756,301,4,235,3.02987E+17,GALAXY,0.06718142,269,51910,436
1.23765E+18,151.0841653,0.373700489,19.48281,18.03696,17.50586,17.3302,17.21866,756,301,4,235,3.21123E+18,STAR,-9.62E-06,2852,54468,584
1.23765E+18,151.1099826,0.303113775,18.22338,16.75243,16.20446,16.00608,15.90053,756,301,4,236,3.21123E+18,STAR,0.000129666,2852,54468,585
1.23765E+18,151.158533,0.224973466,17.47177,15.88283,15.29356,15.11496,15.02192,756,301,4,236,3.21123E+18,STAR,5.32E-05,2852,54468,598
1.23765E+18,151.178226,0.250362598,18.89107,17.50554,16.95001,16.74096,16.63092,756,301,4,236,3.21123E+18,STAR,0.00011882,2852,54468,591
1.23765E+18,151.1986052,0.35608528,18.70667,17.35542,16.81054,16.61528,16.53913,756,301,4,236,3.21124E+18,STAR,8.78E-05,2852,54468,633
1.23765E+18,151.1638659,0.281521622,18.07747,16.51774,15.78822,15.41271,15.10864,756,301,4,236,3.02998E+17,GALAXY,0.02169315,269,51910,476
1.23765E+18,151.1689453,0.328516269,19.1226,17.63948,16.92612,16.52086,16.19322,756,301,4,236,3.02994E+17,GALAXY,0.09318665,269,51910,461
1.23765E+18,151.1701302,0.36989921,17.74793,15.88608,15.05266,14.65751,14.32657,756,301,4,236,3.02987E+17,GALAXY,0.04458822,269,51910,437
1.23765E+18,54.55767697,-5.35457198,18.98039,17.15379,16.21865,15.81387,15.49467,1045,301,6,138,5.20267E+17,GALAXY,0.1311851,462,51909,367
1.23765E+18,54.66319067,-5.347344463,16.11465,14.66308,13.9526,13.55285,13.25853,1045,301,6,138,5.20279E+17,GALAXY,0.01378677,462,51909,413
1.23765E+18,54.66102412,-5.2862526,19.59462,17.98973,17.38827,17.17789,17.05689,1045,301,6,138,2.30819E+18,STAR,0.00013905,2050,53401,361
1.23765E+18,54.70632092,-5.382632499,16.48443,15.40966,15.11532,15.02317,15.00822,1045,301,6,139,2.30819E+18,STAR,0.000348747,2050,53401,364
1.23765E+18,54.69611694,-5.3496208,18.82088,16.88609,15.91203,15.47156,15.09009,1045,301,6,139,5.20281E+17,GALAXY,0.1011705,462,51909,419
1.23765E+18,54.68615937,-5.339834945,19.57977,18.18364,17.61518,17.39694,17.26024,1045,301,6,139,2.3082E+18,STAR,0.000774509,2050,53401,366
1.23765E+18,54.96628064,-5.208083978,18.2193,16.77921,16.29695,16.145,16.08203,1045,301,6,140,2.30821E+18,STAR,-0.000238802,2050,53401,402
1.23765E+18,54.85845566,-5.290994825,19.55845,18.03698,17.45229,17.23507,17.13822,1045,301,6,140,2.3082E+18,STAR,-0.000111451,2050,53401,365
1.23765E+18,54.91220667,-5.378793694,19.38992,17.6098,16.74781,16.37781,16.0239,1045,301,6,140,5.2029E+17,GALAXY,0.1162712,462,51909,453
1.23765E+18,54.93614814,-5.228941622,19.29338,18.06218,17.4456,17.06176,16.79659,1045,301,6,140,5.20291E+17,GALAXY,0.09776787,462,51909,454
1.23765E+18,55.00210879,-5.296420659,18.0981,17.90969,17.68758,17.64903,17.21803,1045,301,6,141,5.20291E+17,QSO,0.3450821,462,51909,457
1.23765E+18,55.01500009,-5.348715588,18.25816,16.46836,15.87941,15.5571,15.33484,1045,301,6,141,2.30821E+18,STAR,-0.000202416,2050,53401,405
1.23765E+18,55.06669106,-5.234024034,17.54718,16.33702,16.19579,16.19462,16.21391,1045,301,6,141,2.30821E+18,STAR,0.000530561,2050,53401,409
1.23765E+18,55.10242955,-5.319284183,18.4524,17.90763,17.95855,17.86951,17.67394,1045,301,6,141,5.20288E+17,QSO,2.339685,462,51909,445
1.23765E+18,55.14342678,-5.286335348,16.0212,15.04538,14.71856,14.58709,14.57695,1045,301,6,142,2.30821E+18,STAR,-0.000100341,2050,53401,401
1.23765E+18,55.20724856,-5.371988496,18.80836,17.48252,16.93397,16.60427,16.35431,1045,301,6,142,5.20288E+17,GALAXY,0.05267144,462,51909,443
1.23765E+18,55.36438872,-5.289588711,18.80684,17.25921,16.64474,16.4515,16.35764,1045,301,6,143,2.30822E+18,STAR,2.48E-05,2050,53401,456
1.23765E+18,55.42286301,-5.224169225,16.14125,14.71289,14.17676,14.01663,13.98282,1045,301,6,143,2.30822E+18,STAR,0.000155481,2050,53401,459
1.23765E+18,55.32331176,-5.276774432,18.83808,17.4372,16.67808,16.26645,15.97363,1045,301,6,143,5.20312E+17,GALAXY,0.1113188,462,51909,532
1.23765E+18,55.43980126,-5.277981374,18.70758,16.70299,15.97122,15.7504,15.64861,1045,301,6,144,2.30822E+18,STAR,6.59E-05,2050,53401,457
1.23765E+18,55.43078558,-5.16076216,18.14164,16.54978,15.96036,15.76024,15.67016,1045,301,6,144,2.30822E+18,STAR,7.31E-05,2050,53401,449
1.23765E+18,55.43936805,-5.215796956,19.54775,17.60276,16.60764,16.1824,15.82193,1045,301,6,144,5.2031E+17,GALAXY,0.1114757,462,51909,526
1.23765E+18,55.49169892,-5.312073802,19.32267,17.81147,17.22762,17.01637,16.91282,1045,301,6,144,2.30822E+18,STAR,-0.000216621,2050,53401,448
1.23765E+18,55.49813715,-5.180544925,19.59573,17.75395,16.92545,16.43412,16.00011,1045,301,6,144,5.20311E+17,GALAXY,0.06631631,462,51909,528
1.23765E+18,55.66299472,-5.2086387,17.99757,16.34871,15.71437,15.50229,15.41972,1045,301,6,145,2.30824E+18,STAR,5.11E-05,2050,53401,528
1.23765E+18,55.69912836,-5.263474546,19.24438,18.33575,18.05283,17.93375,17.94525,1045,301,6,145,5.20321E+17,STAR,0.000235302,462,51909,565
1.23765E+18,55.74258085,-5.228621388,18.26831,17.84122,17.92896,18.0808,18.26699,1045,301,6,146,2.33076E+18,STAR,-8.18E-05,2070,53729,530
1.23765E+18,55.75899511,-5.264193602,18.04071,16.55182,15.98753,15.79392,15.6972,1045,301,6,146,2.30824E+18,STAR,-0.000146538,2050,53401,521
1.23765E+18,55.77703284,-5.211066167,17.21011,15.73418,15.15197,14.93736,14.87017,1045,301,6,146,2.30824E+18,STAR,8.86E-06,2050,53401,524
1.23765E+18,55.77096934,-5.165351186,16.78563,15.35958,14.81031,14.61308,14.54405,1045,301,6,146,2.30824E+18,STAR,6.28E-05,2050,53401,533
1.23765E+18,55.80321891,-5.150813971,18.97846,17.89978,17.41686,17.21656,17.17675,1045,301,6,146,2.30824E+18,STAR,-6.80E-05,2050,53401,523
1.23765E+18,55.85321728,-5.220973824,17.19277,15.44184,14.74499,14.49396,14.3881,1045,301,6,146,2.30824E+18,STAR,0.000142268,2050,53401,529
1.23765E+18,55.83154003,-5.237514275,19.34139,19.11455,19.06859,18.94254,18.92473,1045,301,6,146,5.2032E+17,QSO,1.50072,462,51909,562
1.23765E+18,55.98384455,-5.132973044,16.46893,16.83317,17.3166,17.67336,17.95706,1045,301,6,147,2.30825E+18,STAR,-2.79E-05,2050,53401,565
1.23765E+18,55.98637326,-5.075149178,17.84835,16.24686,15.62136,15.39193,15.2876,1045,301,6,147,2.30825E+18,STAR,0.000110214,2050,53401,568
1.23765E+18,56.01669315,-5.090989762,18.68053,16.95213,16.3276,16.12374,16.05848,1045,301,6,148,2.30825E+18,STAR,0.00012093,2050,53401,566
1.23765E+18,56.14697347,-5.175629749,18.55868,17.23854,16.70911,16.49056,16.3961,1045,301,6,148,2.30825E+18,STAR,-0.000303184,2050,53401,561
1.23765E+18,56.03674592,-5.136690382,19.33969,18.44056,18.15224,18.01887,18.07632,1045,301,6,148,2.33078E+18,STAR,-0.000257077,2070,53729,612
1.23765E+18,56.48523104,-5.142145079,19.18197,18.20671,17.83309,17.63694,17.47277,1045,301,6,151,5.2138E+17,GALAXY,0.01298686,463,51908,323
1.23765E+18,56.69184847,-5.057962857,19.22629,19.06657,18.99713,18.7096,18.6171,1045,301,6,152,5.21384E+17,QSO,1.779616,463,51908,336
1.23765E+18,56.81634846,-4.954985042,17.67276,16.689,16.24314,16.00089,15.77436,1045,301,6,153,5.21393E+17,GALAXY,0.01326671,463,51908,368
1.23765E+18,56.90172412,-4.956397647,19.32746,19.06211,18.67623,18.37539,18.21744,1045,301,6,153,5.21393E+17,QSO,0.2200079,463,51908,367
1.23765E+18,56.943526,-5.043813822,19.20138,17.71001,16.83643,16.36566,16.03073,1045,301,6,154,5.21393E+17,GALAXY,0.1350602,463,51908,370
1.23765E+18,57.180893,-5.057378754,19.22471,18.24258,17.88576,17.76614,17.67167,1045,301,6,155,1.83984E+18,STAR,0.000323539,1634,53299,425
1.23765E+18,57.2911275,-5.041450422,18.33528,17.16502,16.77295,16.54071,16.38678,1045,301,6,156,5.21406E+17,GALAXY,0.03148175,463,51908,417
